Page URL,sentence
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"おまえらは……？
剣士ラムザ
「僕らはガリランド士官アカデミーの
士官候補生だ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,「きみの力になれると思うよ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,詳しく話を聞かせてくれ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"【戦闘終了】
43/1-13
（引き続き）
マンダリア平原
→記録：剣士アルガスとの出会い
剣士アルガス
「オレはアルガス…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,ランベリー近衛騎士団の騎士…だ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"40/1-16
剣士ディリータ
「騎士…？
剣士アルガス
「…いや、騎士見習いさ。なんだよ、
おまえらだって一緒じゃねぇか。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"剣士ラムザ
「僕はラムザ・ベオルブ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,こっちは親友のディリータだ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"ラムザ：ディリータを紹介
ディリータ：アルガスに会釈
剣士アルガス
「ベオルブって……
あの北天騎士団のベオルブ家か？
ラムザ：うなずく
「そいつはすごい！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,なんてラッキーなんだ、オレは。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"剣士ラムザ
「？？？
アルガス：ラムザの両手を握る
ラムザ：半歩退く
剣士アルガス
「お願いだ。侯爵様を助けるため
北天騎士団の力を貸してくれ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"剣士ディリータ
「どういうことだ？
剣士アルガス
「侯爵様はまだ生きている！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,やつらに誘拐されたんだ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"「早く手を打たないと
侯爵様がやつらに殺されちまう！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,そうなったら、オレはいったい…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"アルガス：手を離し、うなだれる
間をおいて、再びラムザの両手を握る
剣士アルガス
「だから、頼む！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,手を貸してくれ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,お願いだ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"剣士ディリータ
「まあ、落ちつけよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"死ぬと決まったわけじゃないだろ？
「骸旅団だって、誘拐したからには
何か狙いがあるはずだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,何かの要求があったかもな。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"剣士ラムザ
「それに僕らだけじゃ
どうしようもないよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"「だいたい、エルムドア侯が
誘拐されたんだ。イグーロスじゃ
今頃、大騒ぎだよ。きっと。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"剣士ディリータ
「まずは、イグーロスへ行き
報告するのが先決だ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"間
アルガス：両手を離し
剣士アルガス
「わかった。そうしよう。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script103.html,"← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"１章　イグーロス城
（ワールドマップから）
イグーロス城
（執務室）　　→記録：ダイスダーグとの再会
ダイスダーグ（上座）・ラムザ・ディリータ・アルガスが席に着いている
71/1-38
ダイスダーグ卿
「…初陣を勝利で飾ったそうだな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,兄として嬉しいぞ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「他の重臣の方々も
さすがベオルブ家の血を引く者と
誉めておいでだったぞ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士ラムザ
「…ありがとうございます。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"ダイスダーグ卿
「なんだ、嬉しくないのか？
剣士ラムザ
「いえ、そんなことはございません。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,お褒めの言葉、有り難く存じます。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「…報告があったと思いますが、
エルムドア侯の馬車が襲われ、
誘拐されたとのこと。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「いかがなされますか？
ダイスダーグ卿
「うむ。ザルバッグに捜索隊を出すよう
すでに手を打ってある。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「また、いずれ、やつらから
身代金の要求もあろう…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,侯爵殿が生きておいでならばな。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"アルガス：突然立ち上がりダイスダーグに向かい
剣士アルガス
「お願いします、ベオルブ閣下。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,何卒、私に百の兵をお与えください！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"ダイスダーグ卿
「………。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士アルガス
「何卒、お願い申しあげます。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,やつらに殺された仲間の仇を私にッ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"ダイスダーグ卿
「手を打ったと申しておる。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,それがわからぬわけではあるまい。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,「ここは貴公が暮らす土地ではない。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"ガリオンヌのことは我らに
任せておくことだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士アルガス
「し、しかし！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"ダイスダーグ卿
「身分をわきまえぬか、アルガス殿！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「貴公は、騎士の称号すら持たぬ
一兵卒にすぎぬことを
忘れておいでか？
剣士アルガス
「くッ…………。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"アルガス：着席
ダイスダーグ卿
「おまえたちには、このイグーロス城の
警護についてもらおう。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,「なに、それほど難しくはない。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"“危険”が、この城にまで
及ぶことなどなかろうよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"（引き続き）
イグーロス城
（庭先）　　→記録：イグーロス城にて
アルガス：橋の途中で立ち止まる
ラムザ、ディリータ：アルガスの話に振り返る
67/1-26
剣士アルガス
「…オレの家も昔はベオルブ家みたいに
皆から尊敬される家柄だったんだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士アルガス
「五十年戦争の時に、オレのじいさんが
敵に捕まってなぁ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「じいさん、自分だけ助かるために
仲間を敵に売ったんだよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,そう、自分の命を救うためにね…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「でも、敵の城を出たとたんに
背後から刺されて死んじまった…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,オレみたいな騎士見習いにな。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「そんな話を、じいさんの仲間だった
一人が命からがら脱出してきて
方々に吹いてまわったんだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,「もちろん、オヤジは信じなかったよ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,でもな、みんなその話を信じた。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,そして、みんな去っていった…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"アルガス：足元の小石を拾ってそれを池に放り投げる
アルガス：宙を見上げて
剣士アルガス
「身分か……。たしかに、オレ一人じゃ
ダイスダーグ卿には会えんよなぁ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"若い娘の声
「兄さーん！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士ディリータ
「ティータ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士ラムザ
「アルマ、ザルバッグ兄さん！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"アルマ、ティータ、ザルバッグ：登場
三人のもとへ
アルマ
「ラムザ兄さん。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,戻っておいでだったのね。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士ラムザ
「お久しぶりです、兄さん。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"聖騎士ザルバッグ
「聞いたぞ。ガリランドでは
盗賊どもをけちらしたそうだな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,「それでこそベオルブ家の一員だ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,亡き父上も喜んでおいでだろう。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士ラムザ
「…ありがとうございます。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"聖騎士ザルバッグ
「ふふっ、あいかわらずだな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,こんな言葉じゃ素直に喜べんか。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,「ディリータ。たくましくなったな。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,おまえの活躍の話も聞いたぞ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"ティータが嬉しそうだった。なぁ？
ティータ
「ディリータ兄さん。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,お元気そうでなによりです。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士ディリータ
「ティータこそ元気そうでよかった。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"学校には慣れたか？
ティータ
「ええ、みなさん、
とてもよくしてくださるので…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"聖騎士ザルバッグ
「ゆっくり話していたいところだが、
これから盗賊狩りなんだ。すまんな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士ラムザ
「ご武運を。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"ザルバッグ：軽く片手を振り立ち去ろうとする
ザルバッグ：ふと止まる
聖騎士ザルバッグ
「…骸旅団から身代金の要求があった。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"剣士アルガス
「なんだって！？
ザルバッグ：振り返ってラムザの方を向き
聖騎士ザルバッグ
「…どうも腑に落ちないことがある。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「骸旅団は反貴族を掲げるアナーキスト
だが、貴族やそれに仕える者たち以外
には手を出さない義賊だという。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap1/FFT_script104.html,"「そんなやつらが金目当てで
侯爵殿を誘拐したとは考えにくいな。"
